uuid,fish_id,age,length,weight,month,is_male,is_female,is_unknown,is_plaice,is_herring
a409af9d-f442-4fd5-a328-e7812d94dc8d,14126-013,6,0.2831,0.20088,0.75,1,0,0,0,1
6a505ad3-279d-4339-857a-03fbcfdbde6b,14048-016,9,0.3025,0.21495,0,0,1,0,0,1
92cf9ec8-cb5d-4b77-8fb0-fe88da8415da,13970-005,7,0.2759,0.17088,0.333333333333333,1,0,0,0,1
334c54f3-769c-47e2-9114-e3abdd13f214,14156-042,5,0.2485,0.13119,0.666666666666667,1,0,0,0,1
94b83ece-9eec-44b6-905d-e9267fb1f7b0,13927-021,6,0.27,0.14927,0.333333333333333,0,1,0,0,1
908f6fe1-fc94-4d57-ab76-e2ee8a2452a8,13966-012,6,0.2831,0.19267,0.5,0,1,0,0,1
fef80cd9-bda2-49ee-b5f7-46b19f756460,14130-004,6,0.3014,0.21303,0.75,1,0,0,0,1
989ea141-d758-47de-bca1-f674fecd452b,13915-001,4,0.2544,0.13063,0.333333333333333,0,1,0,0,1
d7892981-db05-4d73-bd6a-e94182bbf32a,14053-011,6,0.2902,0.2141,0.666666666666667,0,1,0,0,1
660a2679-f869-4bae-991c-746266838747,14020-002,6,0.2774,0.19469,0.75,1,0,0,0,1
cafd83f1-c965-4581-9f06-3accbc325e0b,13918-011,6,0.2641,0.16205,0.333333333333333,0,1,0,0,1
b51a6b08-a42e-4c99-b519-edcccb34fe70,14135-013,2,0.2426,0.11176,0,1,0,0,0,1
90730d59-20ab-4f88-b017-0bd8520125c4,13963-005,6,0.2586,0.14816,0.5,1,0,0,0,1
30c5debf-0f98-40a2-82ec-9795094cb4ea,14028-005,9,0.3125,0.29181,0.75,1,0,0,0,1
bfe03b32-69f1-4ac3-adb2-006b9dcfb4ef,14138-003,5,0.2921,0.22378,0,0,1,0,0,1
ce445f1a-9aec-402d-aebf-10711ec2b46c,14025-015,6,0.267,0.15301,0.75,1,0,0,0,1
c8b07558-afca-48ff-9068-aba40b9516e0,14149-039,1,0.17,0.03375,0.583333333333333,0,1,0,0,1
cb46215e-4982-45e2-862f-e50a0ba6528a,13996-012,3,0.2637,0.14693,0.75,1,0,0,0,1
1a9fff45-7ae0-457d-ad07-00e2e6d0176c,14048-027,6,0.2868,0.18656,0,1,0,0,0,1
ab2cd88b-e1da-4652-ae64-f2154fe26fdb,13927-010,7,0.2684,0.15605,0.333333333333333,0,1,0,0,1
6fc70e52-4c89-4069-bcbd-1aa682c71c1f,13993-005,5,0.2663,0.17598,0.75,1,0,0,0,1
36ec8b46-04e4-47ce-8407-a72c1767db7d,14017-004,7,0.2872,0.19531,0.75,0,1,0,0,1
273bed6a-984d-4e79-b5ac-fdac39677ff8,14093-029,6,0.2746,0.14306,0,1,0,0,0,1
d6d6a6e7-28d5-436c-a5a6-346d563875d9,13917-028,6,0.2646,0.13373,0.333333333333333,1,0,0,0,1
80361d4d-fc99-4a91-a57b-7edda899197f,13975-023,9,0.3371,0.27532,0.5,0,0,1,0,1
0f985eab-9d13-4087-b45e-9923e83a083b,13932-008,5,0.2607,0.14426,0.416666666666667,0,1,0,0,1
4753b77c-c613-4683-945f-8c89c793955e,14151-031,0,0.0866,0.00464,0.666666666666667,0,0,1,0,1
efc24946-1be1-4c8f-828f-4204c4e3626a,14016-013,6,0.2613,0.14321,0.75,1,0,0,0,1
5a88291d-d7f8-47fa-8cc7-ac4ec378fac6,13992-012,8,0.2923,0.23514,0.75,1,0,0,0,1
1253e11f-d131-4c28-9784-1f22f7ad8f5b,13926-007,8,0.3046,0.18097,0.333333333333333,0,1,0,0,1
e0631438-6ff3-412e-87c4-f43f1b2538f8,13971-023,7,0.2773,0.16454,0.416666666666667,0,1,0,0,1
14bb2b7f-3e79-4f20-8cd6-fb8332e164ac,13997-005,7,0.2856,0.21131,0.75,1,0,0,0,1
1fe09b49-ff27-4624-8aeb-99d52cf41d28,14013-004,6,0.2906,0.22718,0.75,1,0,0,0,1
0576ba1e-6146-4644-abe9-93063434444a,14024-002,9,0.2887,0.22194,0.75,1,0,0,0,1
03aebb10-99ec-4273-813e-f9c20558430c,14149-045,2,0.2362,0.10503,0.583333333333333,0,1,0,0,1
874ccec2-ad02-4610-9234-0cb116a329aa,13911-001,7,0.2799,0.1641,0.333333333333333,0,1,0,0,1
d486e543-5159-470f-92ae-5585cd37db21,14029-012,6,0.2769,0.22356,0.75,0,1,0,0,1
a531edf5-5115-4ff1-ab38-6b3cc30d6bdc,14134-004,8,0.3008,0.27341,0.75,1,0,0,0,1
d445a2f1-63de-407a-be6c-6cefcf8bf510,14021-015,8,0.3021,0.20023,0.75,0,1,0,0,1
a43900a6-04eb-4d9c-a39c-d8cf9f6f5300,13919-006,6,0.2837,0.17943,0.333333333333333,0,1,0,0,1
ec6473b2-a352-4f99-94b8-a324bd90a0cd,14052-006,7,0.2975,0.23965,0.666666666666667,1,0,0,0,1
2928eb23-7095-410c-8dda-396587c1711d,13914-016,4,0.2461,0.10904,0.333333333333333,1,0,0,0,1
719e229e-f8d5-4177-a64c-baa1cade9218,14153-018,3,0.2461,0.12178,0.666666666666667,1,0,0,0,1
f39603bb-cbad-4b35-b5a3-8645142f8b8d,13930-021,6,0.2914,0.18831,0.416666666666667,0,1,0,0,1
10873cab-6978-40a2-86be-26c9db33f82f,13967-005,8,0.3015,0.21218,0.333333333333333,0,1,0,0,1
eb90f65d-84c6-4a5b-90f7-0d221bcbcef0,14131-013,5,0.2967,0.22418,0.75,1,0,0,0,1
eeaddade-5686-49ad-a14b-2c007d87032d,14151-036,0,0.0816,0.0034,0.666666666666667,0,0,1,0,1
c1367fea-57f5-4a71-bcb4-1aa84a6c9734,14016-014,6,0.2851,0.18992,0.75,0,1,0,0,1
29af0e29-2475-4163-8b07-8255abac627c,14145-039,0,0.0571,0.00105,0.583333333333333,0,0,1,0,1
c0e04035-0215-449c-bf9e-154136c8b2c9,14013-003,7,0.3032,0.23761,0.75,1,0,0,0,1
780901ff-e4cc-4c4c-b3d6-08588a2f756a,13997-002,10,0.3006,0.22297,0.75,1,0,0,0,1
7aad3b00-0a6e-4fdf-9e55-cdff07909be9,14024-005,7,0.2826,0.21513,0.75,1,0,0,0,1
7d67d486-21ad-4d11-b033-3f67a8b79f14,14149-042,2,0.235,0.09215,0.583333333333333,0,1,0,0,1
fd5e2059-9409-4aa2-b7b9-b3dd5336f43c,14029-015,6,0.2736,0.1941,0.75,0,1,0,0,1
8d4ed9f3-16f2-4625-8dc5-9e972ef1603c,13911-006,6,0.2679,0.14493,0.333333333333333,0,1,0,0,1
1613f17c-2e3d-46bd-8e79-e59f6b2d5913,14156-008,4,0.2507,0.11681,0.666666666666667,0,1,0,0,1
0e773c62-f926-4ef9-8633-63a8bb4e24ab,14134-003,6,0.284,0.21671,0.75,1,0,0,0,1
2733e2c8-7bdd-4a4f-9c2c-269246a4fe84,13919-001,6,0.2838,0.17531,0.333333333333333,0,1,0,0,1
df028d60-44ee-4da6-b0c2-6dd7838ba348,14021-012,8,0.3008,0.23488,0.75,0,1,0,0,1
7cba6b72-49c9-49a6-946e-04663e2f8ea4,14052-001,7,0.2998,0.24465,0.666666666666667,0,1,0,0,1
775a29ec-a7d6-44ef-a504-0ae8cf32604b,13914-011,5,0.2638,0.13373,0.333333333333333,0,1,0,0,1
2cfb5434-4e58-476f-8681-fc3b9f38094c,14142-007,4,0.2245,0.08539,0.583333333333333,1,0,0,0,1
cfb974bc-3432-408c-9f9d-69807e4b8fb0,14131-014,7,0.2963,0.21775,0.75,1,0,0,0,1
e4aef873-3d53-4e3a-9a7a-b10720c46a00,13967-002,9,0.2915,0.18225,0.333333333333333,1,0,0,0,1
00d8b525-f1a9-46e5-8918-16870ba50944,13930-026,9,0.3024,0.18381,0.416666666666667,0,1,0,0,1
81f0790d-0592-47b8-83c7-7ee0f3ff0af3,14130-003,5,0.2649,0.16773,0.75,1,0,0,0,1
748423b5-c362-44a4-9813-ea9425b886b7,13966-015,6,0.2776,0.18307,0.5,0,1,0,0,1
2072542c-279f-4346-8c59-b178a8703040,13915-006,5,0.2572,0.12966,0.333333333333333,1,0,0,0,1
e818aa47-9b8b-4fbd-b57f-94bd60522eda,14053-016,6,0.2836,0.19698,0.666666666666667,1,0,0,0,1
0fa16c58-b7bd-4c8f-a799-c3939f41dcdf,14020-005,4,0.253,0.12727,0.75,0,1,0,0,1
c1bfdb2d-0a4a-4b74-aaae-518eb059e05e,13963-002,4,0.2633,0.15661,0.5,0,1,0,0,1
8c709c79-10cb-48ac-91de-f5822958bd24,14135-014,4,0.2461,0.11037,0,1,0,0,0,1
fea48070-1edc-4771-a3ec-f278e1c44f24,14028-002,9,0.3173,0.25527,0.75,0,1,0,0,1
eee42bbe-3ca5-4e94-816b-2b93e003b9cf,14138-004,8,0.3038,0.23575,0,0,1,0,0,1
99466fd4-1002-476a-b090-b2080d67e9bf,14025-012,5,0.2632,0.12677,0.75,1,0,0,0,1
90dbcad9-a6ee-41a5-8efa-06a7e514cc1f,13996-015,8,0.3092,0.23255,0.75,1,0,0,0,1
a76fd103-de84-424c-b09e-1f5b9c171451,13927-017,6,0.2878,0.16501,0.333333333333333,1,0,0,0,1
c55c163a-22ca-40ec-a175-d334085848a0,14048-020,5,0.2952,0.18776,0,1,0,0,0,1
950c0f34-e115-4749-94c2-a2a9b3b0ef8a,14017-003,5,0.2727,0.18344,0.75,0,1,0,0,1
b2771604-d8e4-4cfc-8f62-37678ce6ed66,13993-002,8,0.2973,0.22646,0.75,1,0,0,0,1
ee0b1b75-bd80-424d-8f49-8587b1a66fc8,13975-024,10,0.3148,0.29347,0.5,0,1,0,0,1
b3ec676b-d7bb-48c1-b9d9-f596f3248e6e,13933-018,5,0.2622,0.13439,0.416666666666667,0,1,0,0,1
697d5e1e-371f-4aa5-bd7f-094a40e4c5c8,14140-020,8,0.3115,0.333,0.75,1,0,0,0,1
99816fbd-27d1-4ddb-baf3-a51eb8cf2a6f,14151-038,0,0.1189,0.01237,0.666666666666667,0,0,1,0,1
94662d85-43bc-47bb-b2ce-a7331bd890f9,14117-004,5,0.2699,0.17472,0.666666666666667,1,0,0,0,1
077ffc25-7083-4800-b52d-42705b9ebbb4,13932-001,6,0.292,0.18142,0.416666666666667,1,0,0,0,1
6e8dc307-f1e3-4a3d-bc6e-67002a7edf34,13983-003,5,0.278,0.19109,0.666666666666667,1,0,0,0,1
a9fa6479-94a6-45ff-9c78-74652766ccb9,14145-037,0,0.0642,0.00178,0.583333333333333,0,0,1,0,1
a3bc9278-39bc-4e73-a30d-87611ade94ce,13986-014,8,0.2943,0.23228,0.666666666666667,1,0,0,0,1
3813be76-62bd-466b-a2c8-e6ead7ea337b,14128-005,7,0.2952,0.20522,0.75,0,1,0,0,1
802c11c5-c960-48ff-b739-f1b1d171adf7,14035-013,6,0.2967,0.20638,0.75,1,0,0,0,1
805b62b7-c435-468f-8fa7-5d50dfac1010,14125-015,4,0.2503,0.1242,0.75,1,0,0,0,1
a845c945-5768-4d33-82a1-b220c2af5461,13973-003,6,0.2783,0.16747,0.416666666666667,1,0,0,0,1
aaa7b3da-2709-43c2-82fa-548c0483d758,14156-006,2,0.2286,0.10018,0.666666666666667,1,0,0,0,1
4055d605-7394-4527-8bcb-2555eb5f828e,13911-008,5,0.2455,0.13052,0.333333333333333,1,0,0,0,1
dfd7289d-fb4e-48ef-a17e-8f86b5378a8c,14038-003,6,0.2996,0.22387,0.75,1,0,0,0,1
41bab627-a5ca-463f-998f-ce9d617ae06f,14014-033,3,0.2262,0.07713,0,1,0,0,0,1
4aebd237-a7d2-43fd-8a3f-6d5ced813a89,14030-004,6,0.273,0.17789,0.75,1,0,0,0,1
2740c097-0703-49ff-97aa-f6f7c5da5d82,13976-014,7,0.3132,0.2776,0.583333333333333,0,1,0,0,1
681be7be-0d42-40dc-8061-15a24af0c697,14120-002,3,0.2548,0.1443,0.666666666666667,1,0,0,0,1
9f56091f-d34e-48d6-ab9d-550feed371b3,14153-011,2,0.2261,0.08325,0.666666666666667,1,0,0,0,1
9305df01-3b08-43fe-a86d-930fdcb7c3ee,14142-009,2,0.2307,0.09728,0.583333333333333,1,0,0,0,1
4b4e4ba1-0919-499f-8c0e-ead0143801ef,13915-008,5,0.2627,0.13859,0.333333333333333,0,1,0,0,1
ba78f767-6afc-479e-bbde-b8d2bb980460,13977-003,7,0.2981,0.23345,0.666666666666667,1,0,0,0,1
344ddb93-c624-4825-86cd-6ecb2170d368,14151-044,0,0.0976,0.00592,0.666666666666667,0,0,1,0,1
d1a85d9e-533c-4392-8601-713d18bbb231,14121-015,6,0.2884,0.20612,0.666666666666667,1,0,0,0,1
5c10fb33-fcbe-4a5c-9cb2-5a597787021a,14031-013,6,0.272,0.19997,0.75,1,0,0,0,1
3ceae107-ec4b-4307-a2ba-b8079cad104a,14015-024,3,0.2386,0.10447,0.75,1,0,0,0,1
35ca7496-8b33-472b-9e63-a8d8e9a87ba9,14053-018,6,0.3067,0.22306,0.666666666666667,0,1,0,0,1
3f603c89-7df7-4d83-97f9-416bc56a4c28,14039-014,3,0.2519,0.11308,0,1,0,0,0,1
e3e3442e-487f-4d4f-ae2a-7585b3ab11f9,14124-002,6,0.2951,0.24566,0.666666666666667,1,0,0,0,1
958becb9-7eb1-4815-a653-5937c37959af,13972-014,8,0.3029,0.19511,0.416666666666667,1,0,0,0,1
c2c45b47-1046-4844-86d5-1a75e829b897,14034-004,6,0.3002,0.22643,0.75,0,1,0,0,1
80dd8402-dc47-4852-84bd-2b77bc6514bd,13928-020,8,0.2821,0.15178,0.333333333333333,1,0,0,0,1
a759a49e-ec80-4951-9301-99c6c03d3de4,13987-003,9,0.3015,0.2309,0.666666666666667,1,0,0,0,1
31ce08d5-f07e-4557-9a02-8589975de012,14149-030,1,0.1723,0.03795,0.583333333333333,0,1,0,0,1
d1078ebd-7517-4824-abd6-3ed3686629e2,13961-025,7,0.3148,0.27275,0.583333333333333,0,1,0,0,1
3722a321-c855-44ac-be96-5a32dfb8fd88,13927-019,6,0.2681,0.14372,0.333333333333333,0,1,0,0,1
0438ca01-34d1-4fc3-a360-d31dd6b62643,14113-004,7,0.2852,0.22901,0.75,1,0,0,0,1
6bb05add-c92f-4d02-bcf0-e7b351265999,13982-014,6,0.2857,0.23181,0.666666666666667,0,1,0,0,1
dce887bd-0afd-4f90-82fd-5fee2d685a4e,13933-016,5,0.2697,0.14662,0.416666666666667,1,0,0,0,1
f43bef4e-1282-4f2b-b017-dcf739e4a9e5,14116-013,6,0.2921,0.21289,0.666666666666667,1,0,0,0,1
dc5b02ec-3da2-4838-ac17-5053ca5d642c,14093-020,10,0.3128,0.22876,0,0,1,0,0,1
bda55e15-f63c-4e7b-91e9-939773e3692d,13917-021,5,0.2601,0.13406,0.333333333333333,1,0,0,0,1
87710706-6a97-4bbe-a163-fdf9e9aeacaa,14121-012,8,0.2999,0.19419,0.666666666666667,1,0,0,0,1
9dbc4ffc-8460-4610-8353-aeb4c2865591,13977-004,6,0.3122,0.28948,0.666666666666667,0,1,0,0,1
4e0a30ec-ec4d-45ec-8607-24216e17b1c0,14151-043,0,0.1168,0.01211,0.666666666666667,0,0,1,0,1
3964fe45-cbe7-4f79-8b7f-bc38830dcd8a,14031-014,9,0.2893,0.22097,0.75,1,0,0,0,1
27eefc9d-3161-479c-b1d3-7c2e68aab40c,13991-022,4,0.2777,0.15188,0.75,0,1,0,0,1
b711735b-d124-47d7-9480-f4f2cfb62f85,14015-023,3,0.2466,0.11539,0.75,0,1,0,0,1
9dcdea66-7935-40c6-b9e6-0c0aa11e6cf7,14039-013,2,0.2535,0.10994,0,0,1,0,0,1
948bdda2-1a17-4b60-9ebd-5a8512f0640e,13972-013,8,0.2877,0.18152,0.416666666666667,1,0,0,0,1
fdcfce8d-722b-4307-a84f-6b73dd1adc31,14124-005,6,0.2968,0.24318,0.666666666666667,1,0,0,0,1
9c376ed7-9c2f-4115-ba42-47666a2d10c9,14034-003,8,0.3054,0.23694,0.75,1,0,0,0,1
39e4ccad-b090-4b63-b95b-be97d6d9aa09,13987-004,6,0.2973,0.20717,0.666666666666667,1,0,0,0,1
0a10576d-eab4-4b1a-a9cb-55ee8d5646f3,14149-037,1,0.1717,0.03631,0.583333333333333,0,1,0,0,1
0dbd51dd-6792-4610-9477-1d4be5d1fc8f,14048-029,6,0.2901,0.17491,0,0,1,0,0,1
b20f4f44-2f48-404c-ada4-7a3055b7aecc,13961-022,6,0.2983,0.23095,0.583333333333333,1,0,0,0,1
05e59747-97a1-464b-a13b-b5ea41982f17,14113-003,7,0.3077,0.23527,0.75,1,0,0,0,1
72c523f3-fe61-4364-a2ab-56919d4017e7,13982-013,6,0.2712,0.19998,0.666666666666667,1,0,0,0,1
4b395469-75ca-4eda-888c-ea362e06188b,13969-025,7,0.2903,0.20567,0.333333333333333,0,1,0,0,1
cf1e1b9f-a246-4c8c-a548-3e5dabb281c8,13933-011,6,0.2861,0.18225,0.416666666666667,0,1,0,0,1
63db8c83-a422-41a4-afa6-a775e827eaed,13917-026,7,0.2729,0.13206,0.333333333333333,0,1,0,0,1
96674189-8ba3-4671-a02d-c3dc05b62e1c,14093-027,4,0.2532,0.12937,0,1,0,0,0,1
5ab16cb4-f7fe-499f-a918-8b95e051342a,14116-014,5,0.2657,0.13971,0.666666666666667,1,0,0,0,1
a6a81a6b-81bb-441e-b4db-8c7fe9ee0413,14117-003,5,0.2835,0.18043,0.666666666666667,1,0,0,0,1
bf4fae6e-c462-444f-bc5b-50903dcf4ce8,14092-030,6,0.2981,0.2235,0.0833333333333333,1,0,0,0,1
423500d3-7e2f-49c6-a482-9f2b26b7e39b,13932-006,6,0.2993,0.20541,0.416666666666667,1,0,0,0,1
846bb59d-2407-450a-9c14-74cc56b061c0,13983-004,5,0.2703,0.1789,0.666666666666667,0,1,0,0,1
b85054c7-2c47-4118-b770-5f04c1b2688b,14145-030,0,0.0632,0.00178,0.583333333333333,0,0,1,0,1
861ad582-8b7d-452e-95de-35f7747438be,13926-009,9,0.2926,0.21067,0.333333333333333,1,0,0,0,1
c1e86cdc-148d-4bc7-bb7e-92ca33a5ec5b,13986-013,4,0.2643,0.16296,0.666666666666667,1,0,0,0,1
1ba51f54-8750-4000-bf2b-39ae053e5064,13995-022,8,0.305,0.24492,0.75,0,1,0,0,1
5b5c6848-f05d-440f-a2a9-fc23da61c3ef,14128-002,6,0.2946,0.22958,0.75,0,1,0,0,1
d0b233f8-3f2c-4ff4-b2c7-333554966daa,14035-014,7,0.3037,0.23227,0.75,0,1,0,0,1
3bb046fa-a147-434f-8184-f0418cd072a8,13973-004,6,0.2798,0.15476,0.416666666666667,0,1,0,0,1
37739d7e-07bf-47a9-aa32-5f478dab6319,14125-012,4,0.2704,0.1423,0.75,0,1,0,0,1
a582cef4-5e75-4f78-bb96-ad08c4557f0f,14156-001,2,0.1805,0.0501,0.666666666666667,0,0,1,0,1
07b3304c-6169-48de-87fc-436981a1a5dd,14038-004,7,0.3055,0.22314,0.75,0,1,0,0,1
66f7153e-c113-4827-84af-8b65be35ef3e,14014-034,5,0.2693,0.14936,0,0,1,0,0,1
ef8a4564-f437-4481-b0a1-7b25e8e3efdb,14052-008,8,0.3067,0.23325,0.666666666666667,1,0,0,0,1
41e969c9-ee25-49bb-80fc-0fa4a6277011,13919-008,6,0.2751,0.17495,0.333333333333333,0,1,0,0,1
57c9cc4e-d931-4e3c-9171-396c708fabc4,14030-003,6,0.2757,0.18538,0.75,1,0,0,0,1
f8c96f4c-c27f-4b99-b5c7-846c7eb7a341,14120-005,2,0.244,0.09656,0.666666666666667,1,0,0,0,1
ebf1a750-9e99-4f81-b5ea-34f47199602a,13976-013,6,0.2899,0.23776,0.583333333333333,1,0,0,0,1
5b1e4669-0cdb-48d8-888c-d1f6c2883d93,14153-016,2,0.2289,0.09071,0.666666666666667,0,1,0,0,1
ded814d2-69de-4b27-a6d2-018003403383,13928-012,9,0.3011,0.21657,0.333333333333333,1,0,0,0,1
1bff35fe-10bf-4d79-a51a-ba7713644707,14010-001,6,0.2918,0.19848,0.75,0,1,0,0,1
05f78418-2988-4803-af07-0e3e44500e6b,13985-018,6,0.2962,0.22196,0.666666666666667,0,1,0,0,1
561bcb1f-831d-4d39-aafe-c6a8f49a5ddc,13988-008,5,0.2635,0.16729,0.75,1,0,0,0,1
527e8b9e-435b-4614-bffe-64660d7283ad,13972-026,9,0.2965,0.19702,0.416666666666667,1,0,0,0,1
68d24464-5959-400b-bd03-06a0ab6e9811,14031-021,8,0.2962,0.22284,0.75,0,1,0,0,1
65dfa721-8fcc-4cb2-8416-a11cb1b16f8e,14119-018,8,0.301,0.21503,0.666666666666667,0,1,0,0,1
5c68c7b1-d1f5-4c24-bfc7-75992a2a3e84,13991-017,8,0.3052,0.24692,0.75,1,0,0,0,1
d76ef055-4b31-4c2b-a93c-ab639a2b1c30,14015-016,2,0.2371,0.09679,0.75,0,1,0,0,1
5b83139c-44a5-4b4a-9b11-fb2d7b64c593,14018-006,5,0.2887,0.21963,0.75,0,1,0,0,1
b44c5dab-4bac-4bf0-b82a-ab38039fa6c9,13920-015,7,0.2816,0.19222,0.333333333333333,1,0,0,0,1
69cb9a61-1105-4674-a2f2-4683294c0158,13975-018,8,0.2975,0.24542,0.5,0,0,1,0,1
ee5326a2-8985-4320-a30a-dd585f6ee30c,14141-005,5,0.2711,0.19775,0.75,0,1,0,0,1
e5860645-26dd-45e5-ad2c-5f091b3b65c9,13917-013,5,0.2736,0.14866,0.333333333333333,0,1,0,0,1
285cba4f-ebe3-4c87-85ef-797c10c90524,14093-012,6,0.2847,0.16601,0,0,1,0,0,1
9a8b1da1-3f62-47ff-9d15-db05b21ae421,14116-021,5,0.2835,0.198,0.666666666666667,1,0,0,0,1
a615cf70-fbbd-498f-a7b5-3d3a2e948535,13969-010,9,0.3174,0.26198,0.333333333333333,0,1,0,0,1
615c3555-ec0d-4ec9-955a-56e2d90e9969,13978-008,4,0.2688,0.12883,0.666666666666667,0,1,0,0,1
bed09a43-a54c-4afc-b29d-10ec5ab6b3de,14051-003,6,0.2707,0.17995,0.666666666666667,0,1,0,0,1
07a8591c-c681-4549-bce8-642c1f8a241b,14022-010,9,0.3063,0.24674,0.75,1,0,0,0,1
2514e785-47a5-4fbe-9e71-6fc00477a6c1,14033-008,6,0.2632,0.15751,0.75,1,0,0,0,1
7c2fb320-b2b0-4d6f-b876-e3af75d9d6c9,14137-001,6,0.2862,0.2085,0,1,0,0,0,1
bce94a3f-ca23-43e9-a7bf-d57a41dafbeb,14156-048,3,0.2482,0.13047,0.666666666666667,0,1,0,0,1
fd8760c7-4c32-4208-b5c8-d1738e18d7da,13961-017,9,0.3222,0.25915,0.583333333333333,0,1,0,0,1
e7cca2eb-aa92-43d3-8a36-a128278e9abd,13912-004,7,0.2736,0.19357,0.333333333333333,1,0,0,0,1
30e5a1c0-7556-4d98-88a1-585a602cc2fb,14054-014,7,0.2874,0.23221,0.75,0,1,0,0,1
c1ca1ea1-7dac-471d-8825-ed1f508c7dd2,14149-002,1,0.1779,0.04527,0.583333333333333,0,0,1,0,1
2da19587-dca0-478c-be89-edf6e060d070,14027-007,7,0.2806,0.18875,0.75,0,1,0,0,1
0d76bf7a-c3aa-444a-bf47-a415006754cf,14037-008,7,0.2897,0.20882,0.75,1,0,0,0,1
bd10ec09-a4f8-4e55-8453-12a34e9d9d1f,14026-010,8,0.2934,0.21396,0.75,0,1,0,0,1
df64476c-139b-4acc-b86a-8572e262b0b2,14055-003,10,0.3145,0.27078,0.75,1,0,0,0,1
a4b913f2-57ed-4b8b-b799-6f96e09c3878,13913-013,5,0.2627,0.15695,0.333333333333333,0,1,0,0,1
a52d7711-f6d6-4741-8f3f-985c524da864,14145-005,0,0.0636,0.00178,0.583333333333333,0,0,1,0,1
f3b6162c-212d-4c7e-9fa7-56c2e6bd98e1,13971-018,6,0.2659,0.15071,0.416666666666667,0,1,0,0,1
ff798ad1-61fb-43c4-a670-13859fe3949c,14136-016,6,0.3008,0.2292,0,1,0,0,0,1
903d1552-d89d-4064-9c0d-3532b301e3ab,14023-007,8,0.2766,0.20431,0.75,1,0,0,0,1
593b3ab8-9180-424e-a601-bcadaa1ffdac,13968-007,6,0.2825,0.17023,0.333333333333333,0,1,0,0,1
ff152d55-5590-417e-a0e9-edb0d27a1a85,14050-014,8,0.3205,0.2486,0.666666666666667,1,0,0,0,1
5caf61a5-b479-4812-92ac-18ab348eba3b,14092-005,3,0.2444,0.10288,0.0833333333333333,1,0,0,0,1
17b267a6-8487-4a82-b91f-c9081a6bfb0b,14140-012,6,0.2748,0.20581,0.75,1,0,0,0,1
be7f8488-10df-4648-8372-3f16c178a391,13916-004,7,0.2988,0.205,0.333333333333333,0,1,0,0,1
841cb4a5-e413-4427-b372-b07b99fe876a,13965-017,8,0.3035,0.22828,0.333333333333333,0,1,0,0,1
d8b42ce1-d296-4d4a-a48d-fe060a7fae6c,14133-001,6,0.2795,0.21808,0.75,0,1,0,0,1
205d8c44-cd49-452e-9a8d-06764b807d07,13976-026,8,0.3001,0.2363,0.583333333333333,0,1,0,0,1
4c3285cb-84ee-43a8-a12a-131d15f9e57a,14019-011,8,0.301,0.24719,0.75,1,0,0,0,1
ce20a706-3ec1-4e93-b8a6-3c9190377ead,13921-002,6,0.2794,0.16658,0.333333333333333,0,1,0,0,1
c8ada7d1-a7a0-449b-8bc8-7b9ac636e583,14153-023,3,0.2476,0.10923,0.666666666666667,0,1,0,0,1
cc131ef8-f17d-410f-b0e2-acba755a1919,14014-001,6,0.2957,0.17323,0,0,1,0,0,1
ecfe7439-174f-4ffc-86e5-c27856fcd414,13981-018,5,0.2748,0.17782,0.666666666666667,0,1,0,0,1
3f222abe-ae63-43fe-86c6-accf51448e79,13998-007,4,0.2651,0.17124,0.75,1,0,0,0,1
748a769d-ccc2-4013-9f7a-d4634a3a819d,14156-034,6,0.2719,0.1577,0.666666666666667,1,0,0,0,1
9767f1f3-0c87-44aa-8084-d00856a40ad4,13995-017,9,0.3088,0.2382,0.75,1,0,0,0,1
7d7b334c-bdb2-4299-a3d1-0fb650643f3a,13929-005,4,0.2638,0.12804,0.333333333333333,1,0,0,0,1
0f7f5f85-4101-4490-8e0e-8c169124791b,14026-017,6,0.2898,0.21583,0.75,0,1,0,0,1
381ae610-8d02-424a-84d9-be840fd85a5f,14055-004,7,0.3056,0.23398,0.75,0,1,0,0,1
e4077c5f-d4da-4f93-8342-3251796d19fd,14145-002,0,0.08,0.00334,0.583333333333333,0,0,1,0,1
30104394-ad59-4e7d-b6e6-c26553f7d077,13913-014,8,0.2884,0.19062,0.333333333333333,0,1,0,0,1
500e3dba-18d7-4cc6-860b-f928b15ec6c7,14127-009,5,0.2637,0.16767,0.75,1,0,0,0,1
bb66e37c-fe08-4615-bdce-62c3b4c6a840,14136-011,5,0.2667,0.15506,0,1,0,0,0,1
df31d969-73ae-4e07-b37d-649a652af3fd,14032-018,5,0.2821,0.18913,0.75,0,1,0,0,1
ba94f947-c507-40ce-86e6-79b480034876,14050-013,6,0.2979,0.23178,0.666666666666667,1,0,0,0,1
e3626d9d-e00c-4531-a2dc-ba8c7264ff83,13916-003,8,0.2924,0.22613,0.333333333333333,0,1,0,0,1
2174c235-8655-4b98-b24b-f16ee358e5e9,14140-015,5,0.2856,0.22754,0.75,1,0,0,0,1
c723471f-885b-445c-88bd-b0a4f0b12190,14092-002,6,0.3001,0.18232,0.0833333333333333,0,1,0,0,1
556b2303-a9f6-4b6a-9c5d-426e897b525a,13974-008,9,0.3204,0.30496,0.5,0,1,0,0,1
5bfa80da-4a33-47fe-8e94-aa0632356a14,14133-006,6,0.286,0.20892,0.75,1,0,0,0,1
